SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,VehicleId,Location_Latitude,ReportTimeDate
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
0,-88.1453,88,G 13,41.86538,2/4/2021 21:21
1,-88.14525,92,G 13,41.86533,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14505,64,G 13,41.86535,2/4/2021 21:29
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
0,-88.14462,76,G 13,41.86543,2/4/2021 21:35
2,-88.14483,232,G 13,41.86533,2/4/2021 21:44
2,-88.14603,208,G 13,41.8652,2/4/2021 21:44
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
0,-88.14598,182,G 13,41.86445,2/4/2021 21:45
1,-88.146,212,G 13,41.86442,2/4/2021 21:49
2,-88.14667,340,G 13,41.8644,2/4/2021 21:50
3,-88.1464,92,G 13,41.86517,2/4/2021 21:51
0,-88.14602,108,G 13,41.86503,2/4/2021 21:51
0,-88.14602,108,G 13,41.86503,2/4/2021 21:51
0,-88.14565,226,G 13,41.86517,2/4/2021 21:53
14,-88.1222,0,G 13,41.99023,2/4/2021 22:34
19,-88.11993,46,G 13,41.99443,2/4/2021 22:35
20,-88.0926,86,G 13,41.9976,2/4/2021 22:37
20,-88.0926,86,G 13,41.9976,2/4/2021 22:37
22,-88.08487,120,G 13,41.99603,2/4/2021 22:37
23,-88.07477,108,G 13,41.99217,2/4/2021 22:38
22,-88.06933,86,G 13,41.99162,2/4/2021 22:38
20,-88.05832,84,G 13,41.99207,2/4/2021 22:39
21,-88.05497,86,G 13,41.99218,2/4/2021 22:39
20,-88.04518,106,G 13,41.9917,2/4/2021 22:40
21,-88.03803,114,G 13,41.98918,2/4/2021 22:40
22,-88.03312,108,G 13,41.98778,2/4/2021 22:41
20,-88.02253,108,G 13,41.98503,2/4/2021 22:41
20,-88.01462,90,G 13,41.9837,2/4/2021 22:42
19,-88.0099,88,G 13,41.98375,2/4/2021 22:42
14,-88.00128,112,G 13,41.98303,2/4/2021 22:43
2,-87.99837,34,G 13,41.98263,2/4/2021 22:43
3,-87.99852,356,G 13,41.9838,2/4/2021 22:44
8,-87.99962,326,G 13,41.98608,2/4/2021 22:44
7,-88.00128,316,G 13,41.98745,2/4/2021 22:45
8,-88.00248,318,G 13,41.98847,2/4/2021 22:45
5,-88.00313,0,G 13,41.99058,2/4/2021 22:46
0,-88.00312,358,G 13,41.99223,2/4/2021 22:46
2,-88.0032,182,G 13,41.9926,2/4/2021 22:47
1,-88.00317,114,G 13,41.99125,2/4/2021 22:48
7,-88.003,0,G 13,41.99225,2/4/2021 22:48
3,-88.00323,182,G 13,41.99255,2/4/2021 22:48
3,-88.00322,184,G 13,41.99013,2/4/2021 22:49
8,-88.00292,152,G 13,41.9888,2/4/2021 22:49
7,-88.00048,138,G 13,41.98668,2/4/2021 22:50
9,-87.9992,154,G 13,41.98527,2/4/2021 22:50
2,-87.99835,160,G 13,41.98262,2/4/2021 22:51
8,-87.99827,170,G 13,41.98157,2/4/2021 22:51
5,-87.99807,2,G 13,41.98105,2/4/2021 22:52
8,-87.99828,350,G 13,41.98302,2/4/2021 22:52
12,-87.99883,340,G 13,41.98492,2/4/2021 22:53
2,-88.00075,122,G 13,41.98685,2/4/2021 22:53
11,-87.99952,150,G 13,41.98568,2/4/2021 22:54
5,-87.99917,262,G 13,41.98388,2/4/2021 22:54
7,-88.00308,280,G 13,41.98447,2/4/2021 22:55
8,-88.00418,188,G 13,41.98367,2/4/2021 22:55
11,-88.00177,106,G 13,41.9831,2/4/2021 22:56
8,-87.9993,88,G 13,41.98248,2/4/2021 22:56
10,-87.99817,178,G 13,41.98103,2/4/2021 22:57
11,-87.9982,180,G 13,41.97887,2/4/2021 22:57
14,-87.99823,180,G 13,41.97397,2/4/2021 22:58
11,-87.9982,178,G 13,41.9715,2/4/2021 22:58
1,-87.99822,188,G 13,41.96972,2/4/2021 22:59
5,-87.99838,178,G 13,41.96702,2/4/2021 22:59
13,-87.99592,100,G 13,41.96607,2/4/2021 23:00
8,-87.99112,100,G 13,41.96535,2/4/2021 23:01
5,-87.99035,172,G 13,41.96507,2/4/2021 23:01
10,-87.98998,174,G 13,41.96145,2/4/2021 23:01
12,-87.98977,174,G 13,41.95945,2/4/2021 23:02
12,-87.98927,174,G 13,41.95503,2/4/2021 23:02
12,-87.98902,176,G 13,41.9528,2/4/2021 23:03
12,-87.9887,178,G 13,41.94838,2/4/2021 23:03
14,-87.98875,178,G 13,41.94588,2/4/2021 23:04
13,-87.98873,180,G 13,41.94093,2/4/2021 23:04
12,-87.98878,178,G 13,41.9386,2/4/2021 23:05
9,-87.98872,176,G 13,41.93433,2/4/2021 23:05
2,-87.98883,230,G 13,41.93208,2/4/2021 23:06
1,-87.9888,82,G 13,41.9319,2/4/2021 23:06
11,-87.98867,358,G 13,41.93358,2/4/2021 23:07
13,-87.98868,358,G 13,41.93587,2/4/2021 23:07
13,-87.98867,0,G 13,41.94067,2/4/2021 23:08
13,-87.9886,0,G 13,41.94318,2/4/2021 23:08
13,-87.98865,358,G 13,41.94813,2/4/2021 23:09
13,-87.98873,356,G 13,41.95057,2/4/2021 23:09
13,-87.98927,356,G 13,41.95557,2/4/2021 23:10
13,-87.98952,354,G 13,41.95788,2/4/2021 23:10
11,-87.99,354,G 13,41.96228,2/4/2021 23:11
1,-87.99035,352,G 13,41.96508,2/4/2021 23:12
12,-87.99282,280,G 13,41.96573,2/4/2021 23:12
12,-87.99592,282,G 13,41.96618,2/4/2021 23:12
4,-87.99833,342,G 13,41.96668,2/4/2021 23:13
1,-87.99813,2,G 13,41.9695,2/4/2021 23:13
7,-87.9981,358,G 13,41.96995,2/4/2021 23:14
13,-87.99812,358,G 13,41.97445,2/4/2021 23:14
14,-87.9981,358,G 13,41.97697,2/4/2021 23:15
11,-87.99805,0,G 13,41.98168,2/4/2021 23:15
1,-87.9981,354,G 13,41.98237,2/4/2021 23:16
5,-87.99867,180,G 13,41.98363,2/4/2021 23:16
7,-87.99765,82,G 13,41.98265,2/4/2021 23:17
18,-87.99178,86,G 13,41.98312,2/4/2021 23:17
15,-87.98792,88,G 13,41.98325,2/4/2021 23:18
11,-87.98195,94,G 13,41.98293,2/4/2021 23:18
5,-87.98012,172,G 13,41.98273,2/4/2021 23:19
2,-87.97993,106,G 13,41.98103,2/4/2021 23:20
8,-87.97997,354,G 13,41.9823,2/4/2021 23:20
6,-87.98,0,G 13,41.98388,2/4/2021 23:20
2,-87.97995,242,G 13,41.98598,2/4/2021 23:21
8,-87.98008,182,G 13,41.98467,2/4/2021 23:21
6,-87.98012,180,G 13,41.98323,2/4/2021 23:22
2,-87.97995,124,G 13,41.98103,2/4/2021 23:23
4,-87.97988,352,G 13,41.98272,2/4/2021 23:23
9,-87.9799,358,G 13,41.98382,2/4/2021 23:23
12,-87.97978,0,G 13,41.98835,2/4/2021 23:24
12,-87.97965,2,G 13,41.99063,2/4/2021 23:24
2,-87.97955,214,G 13,41.99295,2/4/2021 23:25
9,-87.97975,182,G 13,41.9917,2/4/2021 23:25
12,-87.97987,182,G 13,41.98747,2/4/2021 23:26
9,-87.98002,182,G 13,41.98552,2/4/2021 23:26
8,-87.98017,176,G 13,41.98287,2/4/2021 23:27
12,-87.97992,178,G 13,41.9808,2/4/2021 23:27
13,-87.97977,178,G 13,41.97608,2/4/2021 23:28
13,-87.97923,168,G 13,41.97255,2/4/2021 23:28
12,-87.97883,180,G 13,41.96897,2/4/2021 23:29
13,-87.9788,180,G 13,41.9665,2/4/2021 23:29
1,-87.97888,180,G 13,41.96373,2/4/2021 23:30
4,-87.97887,180,G 13,41.96245,2/4/2021 23:31
6,-87.97883,0,G 13,41.96273,2/4/2021 23:31
1,-87.97878,0,G 13,41.96365,2/4/2021 23:31
1,-87.97878,8,G 13,41.96522,2/4/2021 23:32
6,-87.979,182,G 13,41.9642,2/4/2021 23:33
3,-87.97908,236,G 13,41.96357,2/4/2021 23:33
4,-87.9791,108,G 13,41.96337,2/4/2021 23:34
10,-87.97885,180,G 13,41.96138,2/4/2021 23:34
12,-87.97882,178,G 13,41.95945,2/4/2021 23:34
12,-87.97883,174,G 13,41.95505,2/4/2021 23:35
1,-87.97797,150,G 13,41.95267,2/4/2021 23:35
12,-87.97718,156,G 13,41.95142,2/4/2021 23:36
14,-87.97727,188,G 13,41.94655,2/4/2021 23:36
13,-87.97798,196,G 13,41.94427,2/4/2021 23:37
14,-87.97815,170,G 13,41.93945,2/4/2021 23:37
13,-87.9778,174,G 13,41.93703,2/4/2021 23:38
10,-87.97657,168,G 13,41.93282,2/4/2021 23:38
12,-87.9776,206,G 13,41.93017,2/4/2021 23:39
1,-87.97812,210,G 13,41.92937,2/4/2021 23:39
1,-87.97908,164,G 13,41.92798,2/4/2021 23:40
1,-87.97892,0,G 13,41.92803,2/4/2021 23:40
11,-87.97737,26,G 13,41.9304,2/4/2021 23:41
3,-87.97663,192,G 13,41.93188,2/4/2021 23:41
7,-87.97812,206,G 13,41.92952,2/4/2021 23:42
12,-87.9805,288,G 13,41.92973,2/4/2021 23:42
3,-87.9817,106,G 13,41.92992,2/4/2021 23:43
6,-87.97862,200,G 13,41.92875,2/4/2021 23:43
10,-87.97928,180,G 13,41.9272,2/4/2021 23:44
12,-87.97672,150,G 13,41.9231,2/4/2021 23:44
10,-87.97537,154,G 13,41.92118,2/4/2021 23:45
11,-87.973,162,G 13,41.91708,2/4/2021 23:45
13,-87.97223,164,G 13,41.9149,2/4/2021 23:46
13,-87.97063,164,G 13,41.9101,2/4/2021 23:46
12,-87.96967,162,G 13,41.90785,2/4/2021 23:47
2,-87.96878,334,G 13,41.90565,2/4/2021 23:47
12,-87.96942,344,G 13,41.90722,2/4/2021 23:48
13,-87.97105,346,G 13,41.91172,2/4/2021 23:48
13,-87.97182,344,G 13,41.91413,2/4/2021 23:49
11,-87.974,338,G 13,41.91918,2/4/2021 23:50
12,-87.97495,334,G 13,41.92072,2/4/2021 23:50
14,-87.97817,330,G 13,41.92527,2/4/2021 23:50
10,-87.97872,28,G 13,41.92837,2/4/2021 23:51
8,-87.97763,116,G 13,41.92892,2/4/2021 23:51
15,-87.97182,118,G 13,41.9264,2/4/2021 23:52
15,-87.96855,118,G 13,41.92503,2/4/2021 23:52
1,-87.96442,126,G 13,41.92315,2/4/2021 23:53
9,-87.96305,36,G 13,41.92385,2/4/2021 23:53
10,-87.96095,34,G 13,41.92597,2/4/2021 23:54
9,-87.95947,34,G 13,41.92748,2/4/2021 23:54
8,-87.95758,38,G 13,41.92935,2/4/2021 23:55
8,-87.95393,86,G 13,41.93068,2/4/2021 23:56
10,-87.95152,84,G 13,41.93078,2/4/2021 23:56
13,-87.94863,86,G 13,41.93093,2/4/2021 23:56
12,-87.94205,86,G 13,41.93127,2/4/2021 23:57
8,-87.93997,86,G 13,41.93137,2/4/2021 23:57
13,-87.935,86,G 13,41.9316,2/4/2021 23:58
14,-87.93145,92,G 13,41.93158,2/4/2021 23:58
14,-87.9243,92,G 13,41.93137,2/4/2021 23:59
2,-87.92025,266,G 13,41.93135,2/5/2021 0:00
12,-87.92202,272,G 13,41.93137,2/5/2021 0:00
13,-87.92853,272,G 13,41.93153,2/5/2021 0:01
13,-87.93188,272,G 13,41.93167,2/5/2021 0:01
8,-87.93783,264,G 13,41.93153,2/5/2021 0:02
6,-87.93945,266,G 13,41.93143,2/5/2021 0:02
12,-87.94437,264,G 13,41.93125,2/5/2021 0:03
13,-87.94745,266,G 13,41.93108,2/5/2021 0:03
8,-87.95257,264,G 13,41.93082,2/5/2021 0:04
8,-87.95442,260,G 13,41.93072,2/5/2021 0:04
7,-87.95813,216,G 13,41.92897,2/5/2021 0:05
8,-87.95933,216,G 13,41.9278,2/5/2021 0:05
9,-87.96212,214,G 13,41.9249,2/5/2021 0:06
6,-87.96327,212,G 13,41.92375,2/5/2021 0:06
2,-87.96402,66,G 13,41.92292,2/5/2021 0:06
9,-87.9629,36,G 13,41.924,2/5/2021 0:07
13,-87.95938,36,G 13,41.92757,2/5/2021 0:07
12,-87.9566,50,G 13,41.92997,2/5/2021 0:08
3,-87.95355,290,G 13,41.93077,2/5/2021 0:08
10,-87.95607,246,G 13,41.93032,2/5/2021 0:09
12,-87.95965,216,G 13,41.92742,2/5/2021 0:09
10,-87.96243,220,G 13,41.92468,2/5/2021 0:10
7,-87.96453,302,G 13,41.9233,2/5/2021 0:11
12,-87.96695,300,G 13,41.92445,2/5/2021 0:11
15,-87.97257,300,G 13,41.92697,2/5/2021 0:12
14,-87.97578,298,G 13,41.92837,2/5/2021 0:12
4,-87.97795,352,G 13,41.92932,2/5/2021 0:12
9,-87.97655,344,G 13,41.93315,2/5/2021 0:13
11,-87.97767,354,G 13,41.9359,2/5/2021 0:13
13,-87.97813,350,G 13,41.93917,2/5/2021 0:14
13,-87.97862,352,G 13,41.94143,2/5/2021 0:14
11,-87.97737,10,G 13,41.94592,2/5/2021 0:15
13,-87.97685,8,G 13,41.94827,2/5/2021 0:15
12,-87.97777,334,G 13,41.95257,2/5/2021 0:16
12,-87.9787,344,G 13,41.9546,2/5/2021 0:16
11,-87.97878,358,G 13,41.95872,2/5/2021 0:17
11,-87.9788,358,G 13,41.96087,2/5/2021 0:17
0,-87.97875,10,G 13,41.96352,2/5/2021 0:18
11,-87.97878,358,G 13,41.9648,2/5/2021 0:19
11,-87.97873,0,G 13,41.96683,2/5/2021 0:19
12,-87.97878,356,G 13,41.9711,2/5/2021 0:20
14,-87.97932,350,G 13,41.97348,2/5/2021 0:20
13,-87.97977,358,G 13,41.97858,2/5/2021 0:21
12,-87.97983,358,G 13,41.98093,2/5/2021 0:21
6,-87.98008,308,G 13,41.98413,2/5/2021 0:21
11,-87.98375,266,G 13,41.98412,2/5/2021 0:22
6,-87.98687,178,G 13,41.98372,2/5/2021 0:22
5,-87.98652,94,G 13,41.98288,2/5/2021 0:23
11,-87.98135,92,G 13,41.9829,2/5/2021 0:23
10,-87.97937,88,G 13,41.98293,2/5/2021 0:24
12,-87.97322,92,G 13,41.98297,2/5/2021 0:24
10,-87.96917,90,G 13,41.98295,2/5/2021 0:25
12,-87.96455,92,G 13,41.98277,2/5/2021 0:25
14,-87.9622,98,G 13,41.98258,2/5/2021 0:26
8,-87.95742,100,G 13,41.98197,2/5/2021 0:26
8,-87.9553,106,G 13,41.9816,2/5/2021 0:27
2,-87.95263,4,G 13,41.9812,2/5/2021 0:28
4,-87.95267,322,G 13,41.98205,2/5/2021 0:28
2,-87.95415,288,G 13,41.98245,2/5/2021 0:28
9,-87.95817,284,G 13,41.98338,2/5/2021 0:29
2,-87.95883,282,G 13,41.98352,2/5/2021 0:29
9,-87.96343,272,G 13,41.98382,2/5/2021 0:30
13,-87.96613,270,G 13,41.98388,2/5/2021 0:30
5,-87.97048,184,G 13,41.98373,2/5/2021 0:31
4,-87.9702,88,G 13,41.98295,2/5/2021 0:31
15,-87.96455,92,G 13,41.98277,2/5/2021 0:32
0,-87.96042,102,G 13,41.98228,2/5/2021 0:32
8,-87.95888,98,G 13,41.98212,2/5/2021 0:33
9,-87.95643,102,G 13,41.98178,2/5/2021 0:33
8,-87.95318,102,G 13,41.98123,2/5/2021 0:34
12,-87.95053,104,G 13,41.9807,2/5/2021 0:34
5,-87.94662,108,G 13,41.97987,2/5/2021 0:35
10,-87.94483,122,G 13,41.97925,2/5/2021 0:35
8,-87.94087,128,G 13,41.97618,2/5/2021 0:36
0,-87.9401,104,G 13,41.97595,2/5/2021 0:36
4,-87.93978,50,G 13,41.97602,2/5/2021 0:37
11,-87.93963,0,G 13,41.97808,2/5/2021 0:37
13,-87.93968,358,G 13,41.98048,2/5/2021 0:38
14,-87.93973,0,G 13,41.98557,2/5/2021 0:38
14,-87.93978,0,G 13,41.98802,2/5/2021 0:39
10,-87.93988,358,G 13,41.99273,2/5/2021 0:39
2,-87.94002,162,G 13,41.99352,2/5/2021 0:40
11,-87.93988,178,G 13,41.99195,2/5/2021 0:40
13,-87.93982,178,G 13,41.9869,2/5/2021 0:41
14,-87.93977,178,G 13,41.98435,2/5/2021 0:41
13,-87.93972,178,G 13,41.97927,2/5/2021 0:42
12,-87.9397,180,G 13,41.97695,2/5/2021 0:42
1,-87.9397,178,G 13,41.97343,2/5/2021 0:43
11,-87.93967,178,G 13,41.9724,2/5/2021 0:43
13,-87.93962,178,G 13,41.96757,2/5/2021 0:44
9,-87.93958,180,G 13,41.9653,2/5/2021 0:44
6,-87.93952,180,G 13,41.96162,2/5/2021 0:45
3,-87.93945,356,G 13,41.96082,2/5/2021 0:45
10,-87.9394,356,G 13,41.96242,2/5/2021 0:46
2,-87.93957,278,G 13,41.96423,2/5/2021 0:46
10,-87.93965,180,G 13,41.96253,2/5/2021 0:47
2,-87.93953,74,G 13,41.96083,2/5/2021 0:47
12,-87.93942,358,G 13,41.96285,2/5/2021 0:48
11,-87.93952,4,G 13,41.9647,2/5/2021 0:48
13,-87.93958,358,G 13,41.96922,2/5/2021 0:49
13,-87.9396,358,G 13,41.97167,2/5/2021 0:49
10,-87.93963,0,G 13,41.9743,2/5/2021 0:50
9,-87.9396,6,G 13,41.97622,2/5/2021 0:50
2,-87.93968,252,G 13,41.97945,2/5/2021 0:51
10,-87.93973,178,G 13,41.97797,2/5/2021 0:51
9,-87.93977,178,G 13,41.97595,2/5/2021 0:52
9,-87.9397,178,G 13,41.97275,2/5/2021 0:52
3,-87.93958,20,G 13,41.97202,2/5/2021 0:53
11,-87.93958,0,G 13,41.97398,2/5/2021 0:53
4,-87.93977,296,G 13,41.97603,2/5/2021 0:54
13,-87.94355,312,G 13,41.9786,2/5/2021 0:54
11,-87.94617,292,G 13,41.9798,2/5/2021 0:55
9,-87.95062,282,G 13,41.98072,2/5/2021 0:55
1,-87.95232,268,G 13,41.98105,2/5/2021 0:56
3,-87.95275,318,G 13,41.98208,2/5/2021 0:56
1,-87.95415,276,G 13,41.9824,2/5/2021 0:57
12,-87.95757,288,G 13,41.9833,2/5/2021 0:58
3,-87.95912,326,G 13,41.98367,2/5/2021 0:58
14,-87.9592,358,G 13,41.98557,2/5/2021 0:58
2,-87.9594,214,G 13,41.98855,2/5/2021 0:59
8,-87.9594,178,G 13,41.98438,2/5/2021 1:00
5,-87.9597,264,G 13,41.9837,2/5/2021 1:00
13,-87.96543,272,G 13,41.98385,2/5/2021 1:00
11,-87.96853,272,G 13,41.98392,2/5/2021 1:01
12,-87.97298,270,G 13,41.98403,2/5/2021 1:01
12,-87.9761,272,G 13,41.98412,2/5/2021 1:02
0,-87.9796,262,G 13,41.98415,2/5/2021 1:02
1,-87.97962,280,G 13,41.98413,2/5/2021 1:03
12,-87.98168,264,G 13,41.98408,2/5/2021 1:03
16,-87.98817,268,G 13,41.98357,2/5/2021 1:04
17,-87.99232,270,G 13,41.98347,2/5/2021 1:04
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
0,-87.99785,272,G 13,41.98373,2/5/2021 1:05
3,-87.99815,270,G 13,41.98375,2/5/2021 1:09
12,-87.99915,334,G 13,41.98542,2/5/2021 1:09
2,-88.0007,266,G 13,41.98702,2/5/2021 1:09
10,-87.99937,152,G 13,41.98558,2/5/2021 1:10
6,-87.99865,166,G 13,41.98397,2/5/2021 1:10
6,-87.99812,174,G 13,41.98122,2/5/2021 1:11
9,-87.99802,356,G 13,41.98158,2/5/2021 1:12
0,-87.9984,342,G 13,41.98352,2/5/2021 1:12
12,-87.99902,334,G 13,41.98517,2/5/2021 1:12
8,-88.00057,316,G 13,41.98688,2/5/2021 1:13
7,-88.00313,348,G 13,41.98945,2/5/2021 1:13
7,-88.00313,0,G 13,41.99042,2/5/2021 1:14
1,-88.00305,348,G 13,41.99233,2/5/2021 1:14
4,-88.00313,180,G 13,41.99148,2/5/2021 1:15
2,-88.003,4,G 13,41.99132,2/5/2021 1:15
3,-88.00317,194,G 13,41.99258,2/5/2021 1:16
9,-88.00323,180,G 13,41.9897,2/5/2021 1:16
9,-88.00107,136,G 13,41.9872,2/5/2021 1:17
10,-87.9997,144,G 13,41.98597,2/5/2021 1:17
5,-87.9992,268,G 13,41.98392,2/5/2021 1:18
11,-88.00167,282,G 13,41.98428,2/5/2021 1:18
4,-88.00408,118,G 13,41.98347,2/5/2021 1:19
10,-88.00195,106,G 13,41.98315,2/5/2021 1:19
3,-87.99843,136,G 13,41.98252,2/5/2021 1:20
13,-87.99815,178,G 13,41.9787,2/5/2021 1:20
15,-87.99815,178,G 13,41.97608,2/5/2021 1:21
11,-87.99818,180,G 13,41.97138,2/5/2021 1:21
2,-87.99818,182,G 13,41.96982,2/5/2021 1:22
9,-87.99835,180,G 13,41.96732,2/5/2021 1:22
15,-87.99557,100,G 13,41.96608,2/5/2021 1:23
